srcIP,destIP,destPt,protocol,startTime,flowct,mean_dest_bytes,stdev_dest_bytes,mean_dest_pkts,stdev_dest_pkts,mean_duration,stdev_duration,mean_intvl,stdev_intvl,mean_src_bytes,stdev_src_bytes,mean_src_pkts,stdev_src_pkts,A,C,D,F,H,I,Q,R,S,T,a,c,d,f,h,i,q,r,s,t
10.0.2.107,202.172.28.140,25,tcp,467.809394,22,58,0,5,0,5.639638727,0.143535771,5048.451444,7425.191389,1024,0,5.136363636,0.21468808,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,208.113.184.24,25,tcp,468.380044,32,58,0,5,0,5.707938562,0.262171322,3324.637881,3423.532987,1024,0,5.1875,0.276875733,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,208.115.226.35,25,tcp,467.978873,28,58,0,4.964285714,0.07096756,5.711443929,0.278437518,3941.885487,4204.556295,1024,0,5.285714286,0.368753785,28,0,28,28,0,0,0,1,28,0,28,0,28,27,28,0,0,0,0,0
10.0.2.107,209.191.200.6,25,tcp,469.221344,35,54.68571429,5.917090342,4.714285714,0.510093995,5.364775286,0.469507037,3033.380767,3298.654662,965.4857143,104.4672502,4.914285714,0.445146566,33,0,33,33,0,0,0,0,34,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,207.58.186.245,25,tcp,469.841911,27,58,0,5,0,5.656177556,0.201460254,3994.596829,5471.458548,1024,0,5.148148148,0.217101368,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,94.75.227.234,80,tcp,475.899893,7,0,0,0,0,0.856940714,0.958130147,210.1454297,443.9792579,0,0,1.285714286,0.319387755,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
10.0.2.107,67.227.162.196,25,tcp,470.572521,33,58,0,5,0,5.684958879,0.238830576,3227.964962,3692.289613,1024,0,5.181818182,0.215709981,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,121.198.98.211,25,tcp,471.424916,34,58,0,5,0,5.655484235,0.304573423,3169.794534,4993.526359,1024,0,5.117647059,0.169934477,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
10.0.2.107,213.175.197.154,25,tcp,471.805044,41,59.41463415,2.272194437,5.073170732,0.107975077,5.71486078,0.242152807,2658.26798,3471.139989,1024,0,5.317073171,0.364699881,41,0,41,41,0,0,0,1,41,0,41,0,41,41,41,0,0,1,0,0
10.0.2.107,108.174.151.250,80,tcp,472.196523,11,29147,0,29,0.999819625,78.88836973,38.51311539,9633.168438,9809.271878,385.5454545,60.51588941,13,0.763744589,11,0,11,0,0,0,0,11,11,0,11,0,11,11,11,0,0,0,0,0
10.0.2.107,82.144.228.150,80,tcp,415.914957,18,17899.94444,35.0620858,19.61111111,0.540221412,108.7978958,26.27348098,6053.473645,5050.594334,405.5555556,63.90404733,10.11111111,0.30670598,18,0,18,0,0,0,0,18,18,0,18,0,18,5,18,0,0,0,0,0
10.0.2.107,162.159.240.52,80,tcp,412.710428,9,539.5555556,204.0315697,4.444444444,0.81287478,97.96567389,32.63139919,11814.32161,16664.49859,519.1111111,159.0585097,6.444444444,0.81287478,9,0,9,0,0,0,0,9,9,0,9,0,9,9,9,0,0,0,0,0
10.0.2.107,213.186.33.16,25,tcp,472.495172,39,55.02564103,3.327762739,4.743589744,0.286876098,5.333076077,0.264562153,2686.734805,3545.994052,971.4871795,58.75222491,4.948717949,0.334124383,37,0,37,37,0,0,0,0,39,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,192.169.53.18,25,tcp,473.006181,29,58,0,5.034482759,0.102125993,5.685056621,0.261917554,3793.818327,4766.885831,1024,0,5.206896552,0.275703635,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,207.115.90.82,25,tcp,473.066743,30,58,0,5,0,5.626309,0.196288577,3457.772222,4079.05249,1024,0,5.066666667,0.09697945,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,216.154.212.152,25,tcp,474.227937,34,56.29411765,3.424428417,4.852941176,0.295209346,5.637917265,0.331946365,3232.454851,3312.517531,993.8823529,60.45887412,5.058823529,0.271574754,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,208.113.185.177,80,tcp,480.227099,26,532,0,5.269230769,0.376994146,0.341947038,0.12745624,4221.613254,4476.863453,366.3846154,62.20875317,5,0,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,195.149.227.207,25,tcp,474.999237,37,58,0,5,0,5.582003622,0.098963759,2908.669563,3502.865139,1024,0,5.081081081,0.090987366,37,0,37,37,0,0,0,0,37,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,72.249.5.209,25,tcp,475.600468,27,59.07407407,2.926626389,5.111111111,0.284235936,5.709138444,0.290007128,3983.029515,4249.170834,1024,0,5.222222222,0.309555617,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,116.251.204.148,25,tcp,476.261967,29,61,5.188368294,5.103448276,0.178909252,5.681160828,0.240572506,3742.633588,4940.722825,1024,0,5.172413793,0.24879289,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,110.45.146.64,25,tcp,477.092176,30,58,0,5,0,5.9223097,0.553415349,3607.365959,4527.260562,1024,0,5.266666667,0.384805607,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,121.197.16.180,25,tcp,478.145891,21,58,0,5.047619048,0.137788449,5.710760286,0.31082896,5303.235445,5765.693127,1024,0,5.238095238,0.296855751,21,0,21,21,0,0,0,3,21,0,21,0,21,20,21,0,0,2,0,0
10.0.2.107,210.128.29.60,25,tcp,478.324602,35,58.82857143,1.242063174,5,0,5.7183348,0.242956713,3134.67201,3632.039206,1024,0,5.171428571,0.191696188,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
10.0.2.107,182.18.166.117,80,tcp,412.860896,29,13764.41379,2829.105463,14.34482759,2.366030029,119.1231516,30.154386,3729.21188,3788.320857,458.2068966,97.76892547,8.827586207,1.02571986,29,0,29,0,0,0,0,29,29,0,29,0,29,10,29,0,0,0,0,0
10.0.2.107,84.22.181.249,80,tcp,412.971123,17,388.5882353,36.78286076,3.352941176,0.402107351,113.6443052,30.2751062,6497.473314,5705.93324,416.2941176,77.58097152,5.352941176,0.402107351,17,0,17,0,0,0,0,17,17,0,17,0,17,4,17,0,0,0,0,0
10.0.2.107,187.85.65.113,80,tcp,406.470696,16,17291.3125,2448.133383,22.9375,2.469134251,97.93743819,18.58043365,6965.110418,7166.999698,510.0625,72.43780048,12.25,1.209667069,16,0,16,0,0,0,0,16,16,0,16,0,16,3,16,0,0,0,0,0
10.0.2.107,184.168.46.20,80,tcp,405.950665,22,27675,0,25.59090909,0.532154135,110.6399614,21.56876713,4954.78921,5356.280098,361.9090909,60.86865171,10.72727273,0.52944156,22,0,22,1,0,0,0,21,22,0,22,0,22,1,22,0,0,0,0,0
10.0.2.107,70.34.33.172,80,tcp,401.694133,11,27934.45455,55.45481438,28,0.693650794,103.4294853,27.57321169,9789.659609,14907.22696,486.8181818,45.59873081,12.18181818,0.541781451,11,0,11,0,0,0,0,11,11,0,11,0,11,2,11,0,0,0,0,0
10.0.2.107,107.23.77.188,80,tcp,395.504997,23,40045.69565,11896.54587,35.13043478,9.275537216,112.8704622,26.60224726,4804.332653,7080.072225,429.6956522,142.1458213,13.7826087,2.784426324,23,0,23,0,0,0,0,23,23,0,23,0,23,7,23,0,0,0,0,0
10.0.2.107,60.249.168.6,25,tcp,479.018482,35,58,0,5,0,5.821161657,0.326405792,3050.758548,2913.984986,1024,0,5.285714286,0.296068075,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
10.0.2.107,91.142.211.43,25,tcp,479.525555,24,58,0,5,0,5.547254583,0.058900555,3757.043969,4744.006069,1024,0,5.083333333,0.110862353,24,0,24,24,0,0,0,0,24,0,24,0,24,24,24,0,0,0,0,0
10.0.2.107,50.28.78.133,25,tcp,480.747557,33,58.87878788,1.308011597,5.03030303,0.045103848,5.599638242,0.118029308,3270.852782,3475.597545,1024,0,5.212121212,0.284956228,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,213.186.33.17,25,tcp,481.519712,33,58,0,5,0,5.56146797,0.058374159,3188.187714,3066.85285,1024,0,5.090909091,0.110261145,33,0,33,33,0,0,0,0,33,0,33,0,33,33,33,0,0,0,0,0
10.0.2.107,77.66.30.205,25,tcp,481.568564,24,59.20833333,1.157986111,5,0,5.593368625,0.094249905,4364.465166,4124.40536,1024,0,5.125,0.186748142,24,0,24,24,0,0,0,1,24,0,24,0,24,23,24,0,0,0,0,0
10.0.2.107,141.101.117.83,25,tcp,482.15963,12,58,0,5,0,5.641170917,0.172566083,8682.269759,9937.989618,1024,0,5.25,0.29220178,12,0,12,12,0,0,0,0,12,0,12,0,12,12,12,0,0,0,0,0
10.0.2.107,198.1.65.233,80,tcp,471.115429,13,16927.07692,1984.870214,20.53846154,2.464999317,76.87442023,40.95747668,8872.181203,11563.43489,540.7692308,82.81907558,10.69230769,1.042605258,13,0,13,0,0,0,0,13,13,0,13,0,12,12,13,0,0,0,0,0
10.0.2.107,72.232.240.218,80,tcp,463.865918,18,555.3888889,56.05896985,4.166666667,0.267631356,94.06730733,35.64491133,5674.055779,7530.619941,448.6666667,90.33157056,6.111111111,0.13756125,18,0,18,0,0,0,0,18,18,0,18,0,18,18,18,0,0,0,0,0
10.0.2.107,94.199.204.139,80,tcp,424.867496,17,34996.94118,3805.511,34.17647059,3.329489863,120.7753701,27.36050746,6584.144785,6526.620714,389.1176471,60.62154745,14.05882353,1.21775139,17,0,17,0,0,0,0,17,17,0,17,0,17,6,17,0,0,0,0,0
10.0.2.107,209.29.150.190,80,tcp,423.525594,20,27077,0,22,0,140.698142,38.17841621,5339.713642,4702.139765,406,59.55985222,11.75,0.691965693,20,0,20,0,0,0,0,20,20,0,20,0,20,0,20,0,0,0,0,0
10.0.2.107,83.138.140.148,80,tcp,420.803065,15,348,0,3.466666667,0.432606653,115.3889317,35.14740851,7127.189672,9887.76563,370.4666667,47.05694324,5.4,0.397102342,15,0,15,0,0,0,0,15,15,0,15,0,15,6,15,0,0,0,0,0
10.0.2.107,208.82.16.68,80,tcp,419.69111,15,36307.93333,20.982331,31.33333333,0.526393791,113.6924231,25.05271423,7559.438489,7027.635821,491.6666667,81.38152588,12.53333333,0.622871943,15,0,15,0,0,0,0,15,15,0,15,0,15,0,15,0,0,0,0,0
10.0.2.107,189.76.176.10,25,tcp,484.943395,27,59.07407407,2.443293056,5.037037037,0.084251485,5.705850556,0.299382183,4101.511423,4365.155181,1024,0,5.148148148,0.215930868,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,70.86.26.194,25,tcp,485.637397,35,58,0,5.028571429,0.03106509,5.560916514,0.078519589,3067.49128,3490.909728,1024,0,5.085714286,0.109611966,35,0,35,35,0,0,0,1,35,0,35,0,35,35,35,0,0,1,0,0
10.0.2.107,50.63.173.7,25,tcp,488.778822,29,58,0,5,0,5.856103517,0.413351154,3588.637304,5425.546747,1024,0,5.275862069,0.290320067,29,0,29,29,0,0,0,0,29,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,211.27.225.184,25,tcp,489.139983,28,60.07142857,3.120922554,5.071428571,0.107618019,5.761228179,0.308793058,3939.894717,4408.988997,1024,0,5.178571429,0.224972461,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,187.45.180.235,25,tcp,487.368195,32,58.90625,1.056337634,5.03125,0.036425436,5.739535344,0.364556076,3417.333383,4085.234933,1024,0,5.15625,0.190483223,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,109.234.111.54,25,tcp,491.66361,31,58,0,5,0,5.597486194,0.110046296,3524.429401,3348.835562,1024,0,5.064516129,0.087600352,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,108.162.197.118,25,tcp,494.527847,21,58,0,5,0,5.621029048,0.155994654,4973.854279,7443.839186,1024,0,5.285714286,0.38417109,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,8.5.1.47,25,tcp,492.876781,34,58,0,5,0,5.7362565,0.314661566,3051.730712,3615.863438,1024,0,5.235294118,0.338332594,34,0,34,34,0,0,0,0,34,0,34,0,34,34,34,0,0,0,0,0
10.0.2.107,198.50.100.42,25,tcp,494.878238,34,58.85294118,1.076626546,5,0.078387404,5.587704059,0.148325834,3230.632526,4284.808405,1024,0,5.117647059,0.198903332,34,0,34,34,0,0,0,1,34,0,34,0,34,33,34,0,0,0,0,0
10.0.2.107,85.13.137.119,25,tcp,495.519954,30,58,0,5.033333333,0.099832904,5.623670133,0.144393019,3542.628658,4295.018633,1024,0,5.166666667,0.252264317,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,209.151.166.53,25,tcp,496.120228,35,58,0,5,0,5.821619543,0.395200262,2911.063708,3684.916068,1024,0,5.171428571,0.207172208,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
10.0.2.107,108.162.196.118,80,tcp,446.72533,13,275.3076923,24.65228169,4,0,112.8096623,35.33679711,8261.652233,11844.66435,458.7692308,50.35958507,6,0,13,0,13,0,0,0,0,13,13,0,13,0,13,13,13,0,0,0,0,0
10.0.2.107,184.173.14.138,80,tcp,427.090733,21,13453.14286,15037.51679,16.28571429,15.43135645,111.8710946,30.04437614,5246.161969,7178.560271,407.7142857,65.84675786,9.619047619,5.564218623,21,0,21,0,0,0,0,21,21,0,21,0,21,8,21,0,0,0,0,0
10.0.2.107,70.62.248.201,80,tcp,420.552193,25,238.68,39.51139455,3.6,0.498703952,124.8582906,31.29177387,4272.747899,4237.692091,414.52,93.57474367,5.6,0.498703952,25,0,25,0,0,0,0,25,25,0,25,0,25,11,25,0,0,0,0,0
10.0.2.107,202.237.149.225,25,tcp,498.482799,23,54.2173913,8.899322313,4.608695652,0.634976449,5.654940826,0.914840442,4673.391198,5956.602352,934.9565217,111.9925813,4.913043478,0.622651284,21,0,21,21,0,0,0,0,23,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,198.20.243.195,25,tcp,500.658526,32,58,0,5,0,5.579414969,0.095536183,3333.016041,4367.826948,1024,0,5.09375,0.13039982,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,203.183.64.148,80,tcp,484.543793,20,22698.85,2141.242742,25.3,2.153403554,77.9060801,35.86852131,5457.339666,5593.499967,408.65,76.71632675,13.15,1.147261705,20,0,20,0,0,0,0,20,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,195.226.228.4,80,tcp,408.054639,19,11110.52632,1415.336425,11.42105263,1.209198653,121.1211508,26.81413247,5376.46421,5996.905465,376,76.18727312,8.210526316,0.48415369,19,0,19,0,0,0,0,19,19,0,19,0,19,18,19,0,0,0,0,0
10.0.2.107,198.64.249.178,80,tcp,402.76657,21,279.9047619,73.07580547,3.857142857,0.40551475,128.2931649,23.88131547,5265.645921,7741.471362,510.4285714,133.5673227,5.857142857,0.40551475,21,0,21,0,0,0,0,21,21,0,21,0,21,12,21,0,0,0,0,0
10.0.2.107,72.249.5.209,80,tcp,397.41787,27,24632.40741,4396.49749,28.55555556,5.570138804,111.4273424,34.5850405,4084.702588,6380.114934,475.1481481,91.22845874,14.85185185,2.549380789,27,0,27,2,0,0,0,27,27,0,27,0,25,6,27,0,0,0,0,0
10.0.2.107,85.17.154.34,25,tcp,502.07835,35,58,0,5,0,5.708766086,0.309006291,2969.258283,3640.169366,1024,0,5.228571429,0.292991589,35,0,35,35,0,0,0,0,35,0,35,0,35,35,35,0,0,0,0,0
10.0.2.107,209.62.54.34,25,tcp,502.579201,27,58,0,5,0,5.698942444,0.242441428,3837.425056,4379.326396,1024,0,5.148148148,0.17885057,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,199.19.78.194,25,tcp,501.697757,30,58.96666667,1.216762024,5.033333333,0.041957311,5.694465567,0.292718518,3412.381122,4576.928663,1024,0,5.166666667,0.253576971,30,0,30,30,0,0,0,0,30,0,30,0,30,30,30,0,0,0,0,0
10.0.2.107,189.76.176.10,80,tcp,507.989519,25,202,0,5,0,0.61431064,0.188378836,4194.177376,4927.788617,386.84,44.59477198,5,0,25,0,25,25,0,0,0,0,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,210.172.144.61,25,tcp,506.025345,32,58,0,5,0.119248693,5.699071625,0.216391758,3367.500113,4339.042002,1024,0,5.25,0.32470671,32,0,32,32,0,0,0,1,32,0,32,0,32,31,32,0,0,0,0,0
10.0.2.107,195.238.96.76,25,tcp,506.515201,22,59.31818182,3.107587163,5.045454545,0.107158178,5.582276636,0.097221325,5079.935331,6165.752725,1024,0,5.045454545,0.107158178,22,0,22,22,0,0,0,0,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,216.70.105.248,25,tcp,507.57679,32,58,0,5.03125,0.095577975,5.6375245,0.245903885,3421.097849,4323.6,1024,0,5.125,0.230920489,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,209.191.200.6,80,tcp,504.16437,16,28976.4375,20.23323248,25.5625,0.47512236,84.66491469,38.76531251,6910.933686,9648.471496,381.3125,54.53256422,12.3125,0.52780336,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,211.2.156.241,25,tcp,509.238332,29,60,2.422363679,5.068965517,0.187663484,5.789835414,0.308978533,3667.325383,3971.363555,1024,0,5.172413793,0.237489866,29,0,29,29,0,0,0,1,29,0,29,0,29,28,29,0,0,0,0,0
10.0.2.107,66.135.51.112,25,tcp,509.688777,25,53.36,5.734496096,4.6,0.494353112,5.21825708,0.439351458,4440.488653,6190.31287,942.08,101.2435173,4.76,0.404765397,23,0,23,23,0,0,0,0,25,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,217.73.226.161,80,tcp,403.887351,30,24569.2,11860.21227,21.36666667,9.188068404,105.0294847,37.69006096,3648.609157,4906.007804,429.2666667,103.3355736,11,3.22949513,29,0,29,6,0,0,0,29,29,0,29,0,27,7,29,0,0,2,0,0
10.0.2.107,208.112.4.232,80,tcp,516.308949,20,19647.9,18.61154649,25,0.646384236,0.64830195,0.132194554,5566.700822,5348.924667,655.3,57.94887622,11.15,0.602188947,20,0,20,20,0,0,0,0,20,0,20,0,20,20,20,0,0,0,0,0
10.0.2.107,198.57.165.170,25,tcp,512.61364,28,59.03571429,1.109470463,5.071428571,0.133989901,5.641791036,0.20902522,3869.751604,5822.522549,1024,0,5.178571429,0.247892976,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,61.160.224.233,25,tcp,513.61531,17,58,0,5,0,5.506014471,0.00130228,6551.113559,6068.896862,1024,0,5,0,17,0,17,17,0,0,0,0,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,199.238.181.29,25,tcp,514.596071,28,54.89285714,6.403563509,4.678571429,0.470904046,5.397659964,0.525467711,3892.807065,4619.672313,950.8571429,85.3645692,4.857142857,0.413311738,26,0,26,26,0,0,0,0,28,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,74.86.66.122,25,tcp,514.73657,26,58,0,5,0,5.745464923,0.362078066,3666.325794,4255.677295,1024,0,5.153846154,0.201315574,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,70.32.85.88,25,tcp,516.508651,40,55.825,4.212308479,4.8,0.458295296,5.513614925,0.426408629,2619.387173,3377.391018,972.8,64.7449262,5.025,0.435905527,38,0,38,38,0,0,0,2,40,0,38,0,38,37,38,0,0,1,0,0
10.0.2.107,198.1.65.233,25,tcp,518.452578,26,58,0,5,0,5.628410231,0.135420286,4206.637436,6524.959407,1024,0,5.269230769,0.328191536,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,222.151.238.42,25,tcp,519.733305,36,58.80555556,0.898239505,5,0.056447272,5.865633861,0.479850594,2984.57584,4832.388181,1024,0,5.25,0.310172829,36,0,36,36,0,0,0,1,36,0,36,0,36,35,36,0,0,0,0,0
10.0.2.107,184.154.173.170,80,tcp,519.246001,17,21300.58824,33.04882535,23.70588235,1.028994573,73.95729071,42.25927785,5610.459014,6808.566769,477.2352941,49.23709348,12.35294118,0.522980552,17,0,17,0,0,0,0,17,17,0,17,0,17,17,17,0,0,0,0,0
10.0.2.107,193.23.139.22,80,tcp,513.116419,22,521.0909091,13.62209661,4.045454545,0.122309693,78.72450205,36.2117703,5022.295294,3937.362746,412.5909091,55.58526867,6,0,22,0,22,0,0,0,0,22,22,0,22,0,22,22,22,0,0,0,0,0
10.0.2.107,213.186.33.16,80,tcp,459.788429,31,17061.58065,7741.635166,58.93548387,36.36089904,79.23510371,45.88529715,3307.954633,5045.542705,354.5483871,169.9765437,24,12.26393633,24,0,24,0,0,0,0,25,30,0,24,0,24,21,25,0,0,0,0,0
10.0.2.107,67.225.171.231,25,tcp,520.164591,31,55.19354839,7.645598686,4.741935484,0.657553013,5.480051742,0.604056075,3517.677335,3841.490974,957.9354839,123.3066948,4.935483871,0.485685591,29,0,29,29,0,0,0,0,31,0,29,0,29,29,29,0,0,0,0,0
10.0.2.107,72.200.249.217,25,tcp,520.734521,37,58,0,5.027027027,0.086529357,5.744247459,0.32217843,2884.245558,3837.163332,1024,0,5.108108108,0.197532535,37,0,37,37,0,0,0,0,37,0,37,0,37,37,37,0,0,0,0,0
10.0.2.107,153.122.11.8,25,tcp,521.858756,21,58,0,5,0,5.840304429,0.366277625,5121.692769,6839.05948,1024,0,5.19047619,0.222499448,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,195.64.165.101,25,tcp,523.13901,34,54.58823529,6.938458735,4.705882353,0.598142994,5.354328059,0.499984173,3082.424312,4169.981779,963.7647059,122.4996853,4.970588235,0.502357703,32,0,32,32,0,0,0,0,34,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,63.79.14.160,25,tcp,524.200932,25,59.16,2.072908312,5.04,0.071479597,5.64795544,0.166970958,4225.003364,5194.087114,1024,0,5.12,0.16788423,25,0,25,25,0,0,0,0,25,0,25,0,25,25,25,0,0,0,0,0
10.0.2.107,49.212.180.62,25,tcp,523.580165,32,58,0,5,0,5.74153625,0.300153431,3223.141633,4028.626974,1024,0,5.25,0.294037664,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,200.80.209.201,25,tcp,527.956112,27,58,0,5,0,5.78416263,0.305132678,4097.646894,6888.916652,1024,0,5.111111111,0.140237887,27,0,27,27,0,0,0,0,27,0,27,0,27,27,27,0,0,0,0,0
10.0.2.107,125.214.74.60,25,tcp,528.896964,46,56.73913043,6.443926577,4.826086957,0.537088001,5.732951043,0.656838884,2348.39764,4109.862188,979.4782609,107.4802813,5.065217391,0.426982501,44,0,44,44,0,0,0,0,46,0,44,0,44,44,44,0,0,0,0,0
10.0.2.107,69.16.200.61,80,tcp,525.682978,16,13010.4375,27.9158065,16.1875,0.844483902,93.90321694,42.9436328,7007.048697,6825.539515,365.5,64.44864129,10.25,0.560546745,16,0,16,0,0,0,0,16,16,0,16,0,16,16,16,0,0,0,0,0
10.0.2.107,195.149.227.207,80,tcp,510.971434,19,14018.26316,1077.47362,16.42105263,1.543234521,80.49290058,40.25631356,5090.535284,6053.198933,448.5263158,90.2714533,10.89473684,0.87240165,19,0,19,0,0,0,0,19,19,0,19,0,19,19,19,0,0,0,0,0
10.0.2.107,91.201.60.18,25,tcp,530.910806,27,55.85185185,2.574510446,4.814814815,0.221940556,5.529990037,0.229940661,3919.868908,5040.854213,986.0740741,45.45342581,5.074074074,0.450057244,26,0,26,26,0,0,0,0,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,67.227.166.233,25,tcp,531.421269,32,58,0,5,0,5.586767625,0.107082965,3174.325273,3798.457955,1024,0,5.09375,0.159531253,32,0,32,32,0,0,0,0,32,0,32,0,32,32,32,0,0,0,0,0
10.0.2.107,109.108.149.103,25,tcp,533.142964,40,57.275,7.36738676,4.85,0.487480117,5.38440305,0.355106063,2707.735983,4303.178021,972.8,74.74841867,5.125,0.525476862,38,0,38,38,0,0,0,1,40,0,38,0,38,38,38,0,0,1,0,0
10.0.2.107,216.46.52.224,25,tcp,535.276227,28,59.03571429,1.149172844,5.035714286,0.03962665,5.748494464,0.27671873,3791.101164,4498.276572,1024,0,5.285714286,0.348384369,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,74.50.123.8,25,tcp,537.048218,31,58,0,5,0,5.769609355,0.326327433,3537.971212,4617.972297,1024,0,5.225806452,0.31016132,31,0,31,31,0,0,0,0,31,0,31,0,31,31,31,0,0,0,0,0
10.0.2.107,67.22.130.50,25,tcp,538.123768,25,58,0,5.04,0.046728741,5.55505268,0.071094535,4407.52442,4932.483865,1024,0,5.16,0.239016239,25,0,25,25,0,0,0,1,25,0,25,0,25,25,25,0,0,1,0,0
10.0.2.107,83.223.101.122,25,tcp,538.029898,23,58,0,5.043478261,0.11888224,5.586540174,0.117772383,4738.515705,4165.295443,1024,0,5.086956522,0.16958061,23,0,23,23,0,0,0,0,23,0,23,0,23,23,23,0,0,0,0,0
10.0.2.107,198.178.126.90,80,tcp,544.060529,19,394,0,6,0,0.383668632,0.116843163,5808.564194,7722.901358,416.8947368,52.85886331,5.052631579,0.075629117,19,0,19,19,0,0,0,0,19,0,19,0,19,19,19,0,0,0,0,0
10.0.2.107,208.113.184.24,80,tcp,542.126669,26,504,0,4.038461538,0.109785374,79.05103404,35.53820033,4103.769515,3832.042443,388.2307692,67.22673366,6,0,26,0,26,0,0,0,0,26,26,0,26,0,26,26,26,0,0,0,0,0
10.0.2.107,85.17.154.34,80,tcp,407.935055,22,16985.72727,3151.248038,19,3.341740764,113.282228,20.45912262,4734.304029,4681.622202,487.5454545,103.9316909,11.04545455,1.247681513,22,0,22,0,0,0,0,22,22,0,22,0,22,18,22,0,0,0,0,0
10.0.2.107,216.127.84.60,25,tcp,567.963456,28,58,0,5,0,5.758802143,0.257815628,3926.126769,4235.863533,1024,0,5.214285714,0.274081434,28,0,28,28,0,0,0,0,28,0,28,0,28,28,28,0,0,0,0,0
10.0.2.107,69.16.200.61,25,tcp,613.000427,21,58,0,5,0,5.970587952,0.58188827,5315.412306,7263.852313,1024,0,5.285714286,0.312993159,21,0,21,21,0,0,0,0,21,0,21,0,21,21,21,0,0,0,0,0
10.0.2.107,109.228.4.193,80,tcp,527.696979,30,369,0,3.5,0.449809833,121.6578797,24.22038206,3543.029776,3371.236554,380.9,55.50981913,5.466666667,0.413648579,30,0,30,0,0,0,0,30,30,0,30,0,30,14,30,0,0,0,0,0
10.0.2.107,208.67.2.131,25,tcp,643.063946,35,54.68571429,6.346137486,4.714285714,0.547080818,5.436801686,0.511931615,3128.665587,3968.46204,965.4857143,112.0421515,4.885714286,0.413636485,33,0,33,33,0,0,0,0,35,0,33,0,33,33,33,0,0,0,0,0
